route_id	route_name	route_type	stop_id	stop_name	latitude	longitude	vehicle_id	trip_id	timestamp	speed_kmh	eta_next_stop	occupancy_level	status	delay_seconds
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_8752	trip_8034	7/1/2025 19:18	24.1	7/1/2025 19:23	low	on_time	402
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_7871	trip_5740	7/1/2025 19:05	40.4	7/1/2025 19:07	medium	early	626
14873787	L143 Tacharouk-Ferara	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_7535	trip_6901	7/1/2025 19:26	17	7/1/2025 19:40	low	on_time	505
6262402	L40 Place Oued Al Makhazine - Tacharouk	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_8655	trip_9237	7/1/2025 19:35	1.5	7/1/2025 19:36	high	early	375
6281772	L56 Oliverie - Tacharouk	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_4038	trip_7994	7/1/2025 18:44	47.9	7/1/2025 18:53	low	early	737
6292331	L143 Ferara - Tacharouk	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_8264	trip_6135	7/1/2025 18:50	7.5	7/1/2025 18:58	low	on_time	473
6292387	L107 Tacharouk - Lissasfa	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_4492	trip_8395	7/1/2025 19:13	51.3	7/1/2025 19:16	low	early	826
7440789	L40 Tacharouk - Place Oued Al Makhazine	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_1648	trip_6560	7/1/2025 18:46	44.5	7/1/2025 18:53	medium	on_time	-29
7464856	L56 Tacharouk - Oliverie	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_5586	trip_8614	7/1/2025 19:39	24.7	7/1/2025 19:53	high	on_time	468
7468727	L107 Lissasfa - Tacharouk	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_7866	trip_9546	7/1/2025 19:14	4.2	7/1/2025 19:15	medium	delayed	-52
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_6893	trip_7238	7/1/2025 19:02	42.3	7/1/2025 19:09	medium	on_time	779
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_2929	trip_7262	7/1/2025 18:50	19.8	7/1/2025 18:55	high	early	97
14873787	L143 Tacharouk-Ferara	bus	5081732233	Angle Sahraoui/Joudar	33.565544	-7.5288832	veh_8466	trip_6623	7/1/2025 19:34	15.1	7/1/2025 19:35	low	on_time	644
6292331	L143 Ferara - Tacharouk	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_6275	trip_6774	7/1/2025 18:56	24.6	7/1/2025 19:11	low	delayed	-187
14873787	L143 Tacharouk-Ferara	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_7485	trip_7384	7/1/2025 19:38	1.2	7/1/2025 19:50	medium	on_time	459
6292331	L143 Ferara - Tacharouk	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_4554	trip_8208	7/1/2025 18:45	27	7/1/2025 18:59	medium	on_time	-230
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_2938	trip_6232	7/1/2025 19:26	14.2	7/1/2025 19:30	high	delayed	791
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_7609	trip_8904	7/1/2025 19:41	0.9	7/1/2025 19:43	medium	early	645
14873787	L143 Tacharouk-Ferara	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_1670	trip_5331	7/1/2025 19:24	28.6	7/1/2025 19:28	high	early	615
6278470	L65 Harbili - Hay El Fadl	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_4000	trip_7330	7/1/2025 19:27	5.6	7/1/2025 19:37	medium	early	-148
6292331	L143 Ferara - Tacharouk	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_2440	trip_9233	7/1/2025 19:06	30.9	7/1/2025 19:17	low	early	53
7432339	L65 Hay El Fadl-Harbili	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_7674	trip_5698	7/1/2025 18:44	52.1	7/1/2025 18:51	high	early	736
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_2088	trip_7556	7/1/2025 19:23	34.4	7/1/2025 19:25	medium	delayed	679
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_5972	trip_7853	7/1/2025 18:52	56.5	7/1/2025 19:04	medium	on_time	-3
14873787	L143 Tacharouk-Ferara	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_3308	trip_7209	7/1/2025 19:26	30.2	7/1/2025 19:38	high	early	118
6278470	L65 Harbili - Hay El Fadl	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_2961	trip_7271	7/1/2025 19:25	0.3	7/1/2025 19:37	low	delayed	546
6292331	L143 Ferara - Tacharouk	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_4380	trip_6026	7/1/2025 18:45	27.6	7/1/2025 18:46	medium	early	319
7432339	L65 Hay El Fadl-Harbili	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_6918	trip_9188	7/1/2025 19:08	20.8	7/1/2025 19:21	medium	on_time	45
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_8119	trip_8910	7/1/2025 19:28	22.4	7/1/2025 19:32	medium	on_time	805
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_9102	trip_7755	7/1/2025 19:09	27.7	7/1/2025 19:16	medium	delayed	1
14873787	L143 Tacharouk-Ferara	bus	5081736551	École Abdelkarim Al Khatabi	33.5666351	-7.5305255	veh_1022	trip_7679	7/1/2025 19:04	8.8	7/1/2025 19:18	high	early	166
6292331	L143 Ferara - Tacharouk	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_5737	trip_9863	7/1/2025 18:45	29.1	7/1/2025 18:59	medium	delayed	140
14873787	L143 Tacharouk-Ferara	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_2318	trip_5183	7/1/2025 18:43	14.1	7/1/2025 18:51	low	early	867
6292331	L143 Ferara - Tacharouk	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_5514	trip_5305	7/1/2025 19:25	29.7	7/1/2025 19:26	medium	early	90
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_4006	trip_5943	7/1/2025 19:06	14.8	7/1/2025 19:17	medium	delayed	-198
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_5290	trip_9376	7/1/2025 18:59	57.5	7/1/2025 19:07	low	on_time	83
14873787	L143 Tacharouk-Ferara	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_5339	trip_5796	7/1/2025 19:24	36.3	7/1/2025 19:34	medium	early	-219
6278470	L65 Harbili - Hay El Fadl	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_7856	trip_7134	7/1/2025 18:45	10.3	7/1/2025 18:58	medium	early	-136
6292331	L143 Ferara - Tacharouk	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_2670	trip_5333	7/1/2025 19:31	14.1	7/1/2025 19:45	medium	on_time	384
7432339	L65 Hay El Fadl-Harbili	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_9629	trip_9849	7/1/2025 19:41	28.6	7/1/2025 19:51	medium	early	490
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_1027	trip_5088	7/1/2025 19:29	9.3	7/1/2025 19:39	medium	early	242
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_4172	trip_7719	7/1/2025 18:41	38.4	7/1/2025 18:50	low	delayed	881
14873787	L143 Tacharouk-Ferara	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_7627	trip_9864	7/1/2025 18:45	33.5	7/1/2025 18:46	low	on_time	616
6278470	L65 Harbili - Hay El Fadl	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_4758	trip_6793	7/1/2025 18:47	19.8	7/1/2025 19:02	low	early	556
6292331	L143 Ferara - Tacharouk	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_5588	trip_6718	7/1/2025 18:54	16.3	7/1/2025 19:03	low	on_time	443
7432339	L65 Hay El Fadl-Harbili	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_8574	trip_7880	7/1/2025 19:11	43.5	7/1/2025 19:17	high	early	337
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_9890	trip_5284	7/1/2025 19:10	51.1	7/1/2025 19:17	high	on_time	635
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_8429	trip_9587	7/1/2025 19:36	20.3	7/1/2025 19:47	high	on_time	295
14873787	L143 Tacharouk-Ferara	bus	5081736552	École Abdelkarim Al Khatabi	33.5664502	-7.5305984	veh_8212	trip_9189	7/1/2025 18:52	31.4	7/1/2025 19:06	high	early	-252
6292331	L143 Ferara - Tacharouk	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_6368	trip_5425	7/1/2025 19:16	43.6	7/1/2025 19:22	high	early	216
14873787	L143 Tacharouk-Ferara	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_7062	trip_5492	7/1/2025 19:03	46.4	7/1/2025 19:06	high	early	-65
6292331	L143 Ferara - Tacharouk	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_5058	trip_7780	7/1/2025 18:54	14.9	7/1/2025 19:04	medium	early	696
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_9770	trip_6507	7/1/2025 19:03	34.9	7/1/2025 19:10	low	delayed	276
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_2846	trip_9138	7/1/2025 19:09	6	7/1/2025 19:12	low	early	520
14873787	L143 Tacharouk-Ferara	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_1918	trip_8997	7/1/2025 19:23	30.2	7/1/2025 19:36	low	on_time	147
6278470	L65 Harbili - Hay El Fadl	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_7316	trip_6277	7/1/2025 19:09	42.7	7/1/2025 19:18	low	early	371
6292331	L143 Ferara - Tacharouk	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_9425	trip_5246	7/1/2025 19:20	58	7/1/2025 19:24	medium	early	280
7432339	L65 Hay El Fadl-Harbili	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_8732	trip_8510	7/1/2025 19:34	19.9	7/1/2025 19:37	low	on_time	583
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_4237	trip_6509	7/1/2025 19:12	27.4	7/1/2025 19:21	low	early	573
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_8535	trip_8194	7/1/2025 19:23	38	7/1/2025 19:28	low	on_time	-291
14873787	L143 Tacharouk-Ferara	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_9696	trip_8730	7/1/2025 19:09	51.1	7/1/2025 19:19	low	early	96
6278470	L65 Harbili - Hay El Fadl	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_8808	trip_5876	7/1/2025 19:10	28	7/1/2025 19:17	high	on_time	879
6292331	L143 Ferara - Tacharouk	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_3281	trip_5688	7/1/2025 18:45	53.8	7/1/2025 19:00	medium	delayed	123
7432339	L65 Hay El Fadl-Harbili	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_8700	trip_8374	7/1/2025 18:59	4.2	7/1/2025 19:01	medium	early	469
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_3439	trip_9403	7/1/2025 18:52	22.9	7/1/2025 19:00	low	delayed	96
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_7092	trip_9217	7/1/2025 19:40	48.9	7/1/2025 19:46	high	on_time	363
14873787	L143 Tacharouk-Ferara	bus	5081741627	BIM Moulay Rachid	33.5684056	-7.5322097	veh_4209	trip_8492	7/1/2025 19:11	34.4	7/1/2025 19:13	medium	on_time	-271
6292331	L143 Ferara - Tacharouk	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_5080	trip_6062	7/1/2025 19:03	0.9	7/1/2025 19:16	medium	early	514
14873787	L143 Tacharouk-Ferara	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_6023	trip_6688	7/1/2025 19:07	57.7	7/1/2025 19:18	low	on_time	24
6292331	L143 Ferara - Tacharouk	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_1437	trip_6487	7/1/2025 18:54	47	7/1/2025 19:05	high	delayed	851
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_4845	trip_5864	7/1/2025 19:36	25.1	7/1/2025 19:44	low	early	661
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_2371	trip_5272	7/1/2025 19:16	13.2	7/1/2025 19:21	high	delayed	-229
14873787	L143 Tacharouk-Ferara	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_7255	trip_9148	7/1/2025 18:45	24.5	7/1/2025 18:57	high	delayed	459
6278470	L65 Harbili - Hay El Fadl	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_2114	trip_7827	7/1/2025 19:37	38	7/1/2025 19:41	low	early	377
6292331	L143 Ferara - Tacharouk	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_1516	trip_9362	7/1/2025 19:33	59.8	7/1/2025 19:46	medium	early	709
7432339	L65 Hay El Fadl-Harbili	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_3815	trip_8747	7/1/2025 19:23	8.2	7/1/2025 19:30	low	early	805
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_2630	trip_7082	7/1/2025 18:53	46	7/1/2025 19:02	low	on_time	791
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_9127	trip_6694	7/1/2025 19:09	26.5	7/1/2025 19:10	medium	delayed	-229
14873787	L143 Tacharouk-Ferara	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_9131	trip_8849	7/1/2025 19:32	18.6	7/1/2025 19:37	low	early	781
6278470	L65 Harbili - Hay El Fadl	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_3899	trip_8769	7/1/2025 19:04	53.1	7/1/2025 19:18	medium	delayed	623
6292331	L143 Ferara - Tacharouk	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_2799	trip_8940	7/1/2025 18:49	5.8	7/1/2025 18:55	medium	on_time	48
7432339	L65 Hay El Fadl-Harbili	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_3492	trip_7958	7/1/2025 19:41	10.2	7/1/2025 19:49	low	delayed	490
7873503	L120 Oued Al Makhazine - Mediouna	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_5003	trip_6529	7/1/2025 18:53	59.1	7/1/2025 19:02	high	delayed	-124
7873504	L120 Mediouna - Oued Al Makhazine	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_5966	trip_8794	7/1/2025 19:07	29.8	7/1/2025 19:19	high	on_time	-101
14873787	L143 Tacharouk-Ferara	bus	5081741628	BIM Moulay Rachid	33.5683052	-7.5324059	veh_2991	trip_7194	7/1/2025 19:07	3.6	7/1/2025 19:17	low	on_time	405
6287182	L97 Anassi - Mâarif	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_2175	trip_5536	7/1/2025 18:49	22.1	7/1/2025 18:55	low	early	236
14873787	L143 Tacharouk-Ferara	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_5343	trip_8185	7/1/2025 19:24	57.9	7/1/2025 19:31	low	delayed	885
6287182	L97 Anassi - Mâarif	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_3235	trip_6779	7/1/2025 19:04	52.7	7/1/2025 19:14	high	on_time	130
14873787	L143 Tacharouk-Ferara	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_1177	trip_8164	7/1/2025 18:50	9	7/1/2025 18:57	medium	early	788
18086823	T4: Mohammed Erradi- Parc de la Ligue Arabe	tram	5081756582	Forêt Verte	33.568847	-7.534235	veh_9762	trip_7930	7/1/2025 19:23	28.5	7/1/2025 19:32	low	delayed	-257
18086824	T4: Parc de la Ligue Arabe-Mohammed Erradi	tram	5081756582	Forêt Verte	33.568847	-7.534235	veh_7166	trip_6348	7/1/2025 18:45	17.4	7/1/2025 18:47	low	delayed	352
6287182	L97 Anassi - Mâarif	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_3880	trip_8976	7/1/2025 19:33	8.7	7/1/2025 19:36	low	on_time	-299
7461025	L32D Facultés de Mohammedia-Faculté de Ben M'Sick	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_5851	trip_5295	7/1/2025 18:47	11.5	7/1/2025 18:49	low	on_time	-276
14873787	L143 Tacharouk-Ferara	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_8341	trip_6787	7/1/2025 18:44	7.5	7/1/2025 18:51	low	early	117
18086823	T4: Mohammed Erradi- Parc de la Ligue Arabe	tram	5081756582	Forêt Verte	33.568847	-7.534235	veh_9714	trip_8842	7/1/2025 19:11	18.5	7/1/2025 19:24	high	on_time	-96
18086824	T4: Parc de la Ligue Arabe-Mohammed Erradi	tram	5081756582	Forêt Verte	33.568847	-7.534235	veh_1810	trip_9915	7/1/2025 18:47	51.7	7/1/2025 18:50	high	on_time	-104
6287182	L97 Anassi - Mâarif	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_4018	trip_8898	7/1/2025 19:23	53.5	7/1/2025 19:29	high	delayed	831
7461025	L32D Facultés de Mohammedia-Faculté de Ben M'Sick	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_5099	trip_7592	7/1/2025 19:07	2.1	7/1/2025 19:20	high	on_time	-64
14873787	L143 Tacharouk-Ferara	bus	5081756582	Forêt Verte	33.568847	-7.534235	veh_8992	trip_7200	7/1/2025 19:17	41.8	7/1/2025 19:18	low	delayed	820
18086823	T4: Mohammed Erradi- Parc de la Ligue Arabe	tram	5081756582	Forêt Verte	33.568847	-7.534235	veh_6474	trip_6042	7/1/2025 19:07	39.6	7/1/2025 19:15	low	early	561
18086824	T4: Parc de la Ligue Arabe-Mohammed Erradi	tram	5081756582	Forêt Verte	33.568847	-7.534235	veh_7840	trip_8116	7/1/2025 18:45	38.8	7/1/2025 18:56	low	delayed	-292
6287182	L97 Anassi - Mâarif	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_8902	trip_5543	7/1/2025 19:09	5.8	7/1/2025 19:19	high	early	713
14873787	L143 Tacharouk-Ferara	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_4458	trip_8258	7/1/2025 19:17	32.6	7/1/2025 19:22	medium	on_time	381
6287182	L97 Anassi - Mâarif	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_2033	trip_9268	7/1/2025 19:11	5.2	7/1/2025 19:14	low	on_time	309
14873787	L143 Tacharouk-Ferara	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_8911	trip_6648	7/1/2025 19:33	33.7	7/1/2025 19:35	high	early	555
18086823	T4: Mohammed Erradi- Parc de la Ligue Arabe	tram	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_9075	trip_8889	7/1/2025 18:53	29.7	7/1/2025 19:00	high	delayed	882
18086824	T4: Parc de la Ligue Arabe-Mohammed Erradi	tram	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_6741	trip_8455	7/1/2025 19:11	47.1	7/1/2025 19:13	medium	delayed	777
6287182	L97 Anassi - Mâarif	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_9178	trip_8321	7/1/2025 19:40	37.2	7/1/2025 19:45	medium	early	297
7461025	L32D Facultés de Mohammedia-Faculté de Ben M'Sick	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_5010	trip_7860	7/1/2025 19:40	11.2	7/1/2025 19:55	high	early	468
14873787	L143 Tacharouk-Ferara	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_4995	trip_7889	7/1/2025 19:28	48.2	7/1/2025 19:36	high	early	-212
18086823	T4: Mohammed Erradi- Parc de la Ligue Arabe	tram	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_9536	trip_8287	7/1/2025 19:20	32.7	7/1/2025 19:31	low	delayed	-1
18086824	T4: Parc de la Ligue Arabe-Mohammed Erradi	tram	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_2245	trip_5671	7/1/2025 19:00	34.4	7/1/2025 19:02	low	early	492
6287182	L97 Anassi - Mâarif	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_1052	trip_8248	7/1/2025 19:39	16.1	7/1/2025 19:46	medium	on_time	139
7461025	L32D Facultés de Mohammedia-Faculté de Ben M'Sick	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_2657	trip_9965	7/1/2025 19:18	48.8	7/1/2025 19:22	medium	delayed	-46
14873787	L143 Tacharouk-Ferara	bus	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_1393	trip_7574	7/1/2025 19:01	0.6	7/1/2025 19:11	low	delayed	420
18086823	T4: Mohammed Erradi- Parc de la Ligue Arabe	tram	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_3200	trip_9091	7/1/2025 19:18	11.1	7/1/2025 19:32	medium	early	-281
18086824	T4: Parc de la Ligue Arabe-Mohammed Erradi	tram	5081756583	Groupe 4 Moulay Rachid	33.5682274	-7.5382527	veh_3799	trip_7876	7/1/2025 19:05	18.8	7/1/2025 19:15	high	delayed	274
6292387	L107 Tacharouk - Lissasfa	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_8317	trip_6405	7/1/2025 19:09	38.1	7/1/2025 19:12	medium	delayed	400
7468727	L107 Lissasfa - Tacharouk	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_8417	trip_9452	7/1/2025 18:57	59.7	7/1/2025 18:59	low	on_time	-231
6262065	L62 Moulay Youssef(Hôpital Sofi) - Lahraouienne	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_4673	trip_7104	7/1/2025 18:45	52.1	7/1/2025 18:49	low	on_time	-130
6262402	L40 Place Oued Al Makhazine - Tacharouk	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_7493	trip_7331	7/1/2025 19:17	39.7	7/1/2025 19:23	low	delayed	897
6281772	L56 Oliverie - Tacharouk	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_1923	trip_8936	7/1/2025 19:28	0.9	7/1/2025 19:33	high	early	606
7440789	L40 Tacharouk - Place Oued Al Makhazine	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_9416	trip_8004	7/1/2025 19:00	22.2	7/1/2025 19:01	high	delayed	676
7458143	L62 Lahraouienne - Moulay Youssef(Hôpital Sofi)	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_8682	trip_6245	7/1/2025 18:57	17.5	7/1/2025 19:06	high	on_time	490
7464856	L56 Tacharouk - Oliverie	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_7550	trip_9580	7/1/2025 18:46	41	7/1/2025 18:50	medium	early	528
6262065	L62 Moulay Youssef(Hôpital Sofi) - Lahraouienne	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_3360	trip_6607	7/1/2025 19:26	12.2	7/1/2025 19:35	low	on_time	19
6262402	L40 Place Oued Al Makhazine - Tacharouk	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_3131	trip_7172	7/1/2025 18:52	17.2	7/1/2025 18:59	medium	early	-59
6281772	L56 Oliverie - Tacharouk	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_9544	trip_8330	7/1/2025 19:34	43.7	7/1/2025 19:47	low	early	461
6292387	L107 Tacharouk - Lissasfa	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_8498	trip_7155	7/1/2025 19:21	30.8	7/1/2025 19:29	medium	on_time	114
7440789	L40 Tacharouk - Place Oued Al Makhazine	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_1436	trip_8151	7/1/2025 19:19	27.2	7/1/2025 19:22	low	delayed	648
7458143	L62 Lahraouienne - Moulay Youssef(Hôpital Sofi)	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_4832	trip_9911	7/1/2025 19:00	49.9	7/1/2025 19:06	high	on_time	440
7464856	L56 Tacharouk - Oliverie	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_9960	trip_6235	7/1/2025 19:00	33.4	7/1/2025 19:15	high	on_time	125
7468727	L107 Lissasfa - Tacharouk	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_7016	trip_9764	7/1/2025 18:59	41.6	7/1/2025 19:10	medium	delayed	875
6262065	L62 Moulay Youssef(Hôpital Sofi) - Lahraouienne	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_8885	trip_6418	7/1/2025 18:46	20.1	7/1/2025 18:49	medium	delayed	224
6262402	L40 Place Oued Al Makhazine - Tacharouk	bus	5081773956	Pharmacie Dokkala	33.5593888	-7.5383401	veh_3899	trip_7514	7/1/2025 18:55	40.7	7/1/2025 19:03	medium	delayed	294
